	2.86875	-4.091	537.71	2437.024	0	0.991378	240.3710326	742.7686681
	2.89	-4.055	535.346	2453.743	0	0.990911	239.3142602	747.8643706
	2.91125	-4.02	532.999	2470.389	0	0.990447	238.2650872	752.9378238
	2.9325	-3.985	530.667	2486.963	0	0.989985	237.2226196	757.9893325
	2.95375	-3.95	528.352	2503.464	0	0.989526	236.1877515	763.0185919
	2.975	-3.916	526.053	2519.893	0	0.989068	235.1600358	768.0259067
	2.99625	-3.882	523.77	2536.25	0	0.988612	234.1394725	773.011277
	3.0175	-3.849	521.503	2552.537	0	0.988159	233.1260617	777.9753124
	3.03875	-3.815	519.251	2568.753	0	0.987708	232.1193563	782.917708
	3.06	-3.783	517.014	2584.899	0	0.987259	231.1193563	787.8387687
	3.08125	-3.75	514.793	2600.976	0	0.986812	230.1265087	792.7387991
	3.1025	-3.718	512.586	2616.984	0	0.986367	229.1399195	797.6177995
	3.12375	-3.687	510.394	2632.924	0	0.985924	228.1600358	802.4760744
	3.145	-3.655	508.217	2648.795	0	0.985483	227.1868574	807.3133191
	3.16625	-3.624	506.055	2664.599	0	0.985044	226.2203844	812.1301432
	3.1875	-3.594	503.907	2680.335	0	0.984608	225.2601699	816.926242
	3.20875	-3.564	501.773	2696.005	0	0.984173	224.3062137	821.7022249
	3.23	-3.534	499.653	2711.609	0	0.98374	223.3585159	826.458092
	3.25125	-3.504	497.547	2727.146	0	0.983309	222.4170764	831.1935386
	3.2725	-3.475	495.454	2742.619	0	0.98288	221.4814484	835.9094788
	3.29375	-3.446	493.376	2758.026	0	0.982453	220.5525257	840.6053033
	3.315	-3.417	491.31	2773.369	0	0.982028	219.6289674	845.2816215
	3.33625	-3.389	489.258	2788.647	0	0.981605	218.7116674	849.9381286
	3.3575	-3.361	487.22	2803.862	0	0.981184	217.8006258	854.5754343
	3.37875	-3.333	485.194	2819.014	0	0.980765	216.8949486	859.1935386
	3.4	-3.305	483.181	2834.103	0	0.980347	215.9950827	863.7924413
	3.42125	-3.278	481.181	2849.129	0	0.979932	215.1010282	868.3721426
	3.4425	-3.251	479.193	2864.093	0	0.979518	214.212338	872.9329473
	3.46375	-3.225	477.218	2878.995	0	0.979106	213.3294591	877.4748552
	3.485	-3.198	475.255	2893.836	0	0.978696	212.4519446	881.9981713
	3.50625	-3.172	473.305	2908.616	0	0.978288	211.5802414	886.5028955
	3.5275	-3.146	471.366	2923.335	0	0.977882	210.7134555	890.9890277
	3.54875	-3.121	469.44	2937.994	0	0.977477	209.852481	895.4568729
	3.57	-3.095	467.525	2952.593	0	0.977074	208.9964238	899.906431
	3.59125	-3.07	465.622	2967.133	0	0.976673	208.1457309	904.3380067
	3.6125	-3.046	463.731	2981.614	0	0.976274	207.3004023	908.7516001
	3.63375	-3.021	461.851	2996.036	0	0.975876	206.4599911	913.1472112
	3.655	-2.997	459.982	3010.399	0	0.975481	205.6244971	917.52484
	3.67625	-2.973	458.125	3024.704	0	0.975087	204.7943675	921.8847912
	3.6975	-2.949	456.279	3038.952	0	0.974694	203.9691551	926.2273697
	3.71875	-2.926	454.444	3053.143	0	0.974303	203.1488601	930.5525754
	3.74	-2.902	452.62	3067.276	0	0.973914	202.3334823	934.8601036
	3.76125	-2.879	450.807	3081.353	0	0.973527	201.5230219	939.1505639
	3.7825	-2.856	449.004	3095.373	0	0.973141	200.7170317	943.4236513
	3.80375	-2.834	447.212	3109.337	0	0.972757	199.9159589	947.6796708
	3.825	-2.811	445.43	3123.246	0	0.972375	199.1193563	951.9189272
	3.84625	-2.789	443.659	3137.099	0	0.971994	198.327671	956.1411155
	3.8675	-2.767	441.898	3150.898	0	0.971615	197.540456	960.3468455
	3.88875	-2.745	440.148	3164.641	0	0.971238	196.7581582	964.5355075
	3.91	-2.724	438.407	3178.33	0	0.970862	195.9798838	968.7077111
	3.93125	-2.703	436.676	3191.966	0	0.970488	195.2060796	972.863761
	3.9525	-2.681	434.956	3205.547	0	0.970115	194.4371927	977.0030479
	3.97375	-2.66	433.245	3219.075	0	0.969744	193.672329	981.126181
	3.995	-2.64	431.544	3232.549	0	0.969374	192.9119356	985.2328558
	4.01625	-2.619	429.852	3245.971	0	0.969006	192.1555655	989.3236818
	4.0375	-2.599	428.17	3259.341	0	0.96864	191.4036656	993.3986589
	4.05875	-2.579	426.497	3272.658	0	0.968275	190.655789	997.4574825
	4.08	-2.559	424.834	3285.923	0	0.967912	189.9123827	1001.500457
	4.10125	-2.539	423.18	3299.136	0	0.96755	189.1729996	1005.527583
	4.1225	-2.52	421.535	3312.298	0	0.96719	188.4376397	1009.539165
	4.14375	-2.5	419.899	3325.409	0	0.966831	187.7063031	1013.535203
	4.165	-2.481	418.272	3338.469	0	0.966473	186.9789897	1017.515696
	4.18625	-2.462	416.654	3351.478	0	0.966118	186.2556996	1021.480646
	4.2075	-2.443	415.045	3364.437	0	0.965763	185.5364327	1025.430357
	4.22875	-2.424	413.445	3377.346	0	0.96541	184.8211891	1029.364828
